gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
Ankrd42_73166,67.5664019,0.853380929,0.264648224,3.224585887,0.00126155,0.116838151
Vps8_80191,172.0080516,-0.583699742,0.181189891,-3.221480733,0.0012753,0.117151373
Pcsk7_57804,149.5902614,0.546961312,0.170127516,3.215007925,0.001304409,0.11885903
Got2_77001,2373.278439,0.499843417,0.155733691,3.209603618,0.001329181,0.120147355
Cavin4_29112,565.4215384,-0.750101462,0.233981241,-3.205818797,0.001346788,0.120772652
Suds3_60616,849.0301898,0.411434279,0.128566729,3.200161355,0.001373507,0.122198837
Inpp5k_68977,388.8325128,-0.618512424,0.194212742,-3.184715979,0.001448961,0.126167732
Pgap2_73167,228.202212,-0.588507252,0.184821867,-3.18418628,0.001451616,0.126167732
Uggt1_66719,1105.168538,-0.425603061,0.133519468,-3.187573067,0.001434722,0.126167732
Snx13_32157,1948.48626,-0.413078868,0.129824481,-3.181825688,0.001463499,0.126229557
Gss_64010,68.07110864,0.694276401,0.219253323,3.166549055,0.001542593,0.127854216
Kat2b_64780,682.8156747,-0.548170516,0.173291424,-3.163287048,0.001559984,0.127854216
Ppp2r5c_63803,107.4972069,0.628943017,0.198360985,3.170699204,0.001520725,0.127854216
Ptp4a2_62762,1782.62212,-0.529811163,0.167138528,-3.169892473,0.001524954,0.127854216
Samd9l_72775,531.9743313,-0.540452056,0.170639013,-3.167224469,0.001539015,0.127854216
Ston2_78311,146.0664422,-0.642617903,0.203167459,-3.162996208,0.001561544,0.127854216
Zfp664_68618,352.5510708,-0.335288314,0.105982255,-3.163626905,0.001558164,0.127854216
Aftph_57768,258.7661007,-0.508977429,0.161048947,-3.160389667,0.001575583,0.1280756
Ubtd1_55268,70.23025335,-0.921441619,0.29177475,-3.158058122,0.001588239,0.128182222
Cebpb_79860,864.2816004,0.444791663,0.141153396,3.151122635,0.001626442,0.129416664
Sars_66118,892.8563846,0.353339994,0.112113269,3.15163404,0.001623596,0.129416664
Atf6_30137,299.4520949,-0.475337803,0.151969016,-3.127859982,0.00176084,0.139131022
Cyb5b_55485,5673.48639,0.344805414,0.110460043,3.121539747,0.00179908,0.140269627
Neurl4_79070,263.1408945,0.513225194,0.16442273,3.121376178,0.001800079,0.140269627
C2_73108,223.0019535,-1.238187509,0.397943305,-3.111467119,0.001861602,0.143090078
Samd4_57742,190.4139437,-0.495702009,0.159284009,-3.11206387,0.001857843,0.143090078
Art1_56953,494.8113901,1.958095737,0.63190875,3.098700149,0.001943716,0.143830364
Dcaf11_77943,230.8438805,0.573499395,0.184549183,3.107569405,0.001886327,0.143830364
Gk_63112,215.6556933,0.583173665,0.187876269,3.104030474,0.001909037,0.143830364
Igf2bp2_31560,230.1059499,0.515628717,0.166410373,3.098537117,0.001944786,0.143830364
Mink1_79460,692.908659,0.518411074,0.167643182,3.092348085,0.001985798,0.143830364
Ndst2_71691,102.4078984,-0.65309251,0.211126536,-3.093370081,0.001978972,0.143830364
Pmvk_57655,207.0715803,0.60596077,0.195833569,3.094264042,0.001973018,0.143830364
Ppp1cb_77480,1946.566266,-0.413312274,0.133450245,-3.097126382,0.001954065,0.143830364
Zup1_64842,703.0410468,0.66843478,0.215743783,3.098280615,0.00194647,0.143830364
Bloc1s2_67943,132.003422,0.580728431,0.187926797,3.090184264,0.002000324,0.143959591
Rabl6_73963,193.9578145,-0.47772066,0.155100699,-3.080067735,0.002069535,0.147067161
Tmem109_70229,450.1890898,0.404670679,0.131354236,3.080758491,0.00206474,0.147067161
Atp11b_30243,226.7532919,-0.407453973,0.132550835,-3.073944966,0.002112484,0.148162541
Cul5_71200,134.3788818,-0.533101281,0.173519635,-3.07228217,0.002124288,0.148162541
Sema5a_59066,195.1479736,-0.844618877,0.274827497,-3.073269177,0.002117274,0.148162541
Dhx37_66946,87.61535138,0.72956927,0.237866932,3.067131967,0.002161234,0.149422611
Tbk1_61417,179.3916026,0.489717284,0.159720619,3.066086822,0.002168803,0.149422611
Etfa_64822,694.2484948,0.699691474,0.228851538,3.057403418,0.002232636,0.149593991
Ifih1_66340,360.0468864,-0.70752668,0.231704713,-3.053570517,0.002261356,0.149593991
Mafk_60769,448.2527251,0.456103422,0.149376795,3.053375331,0.002262827,0.149593991
Pcgf3_59901,440.6037014,0.401138755,0.131382021,3.053224122,0.002263968,0.149593991
Ppp2r5a_79150,1970.224677,-0.482192804,0.157855,-3.054656513,0.002253184,0.149593991
Spsb2_54359,171.2764204,0.484073027,0.158253103,3.058853296,0.002221859,0.149593991
Xiap_78640,704.573445,-0.370794303,0.121152815,-3.06055045,0.002209305,0.149593991
Wscd1_72093,84.24744393,0.978816665,0.321008728,3.04919019,0.002294592,0.150735995
Edrf1_74044,336.2122344,0.528107175,0.173502848,3.043795418,0.002336139,0.151229668
Eif3c_71497,473.6732642,0.469690266,0.154350642,3.043008181,0.00234226,0.151229668
St5_69450,575.9845223,-0.337456643,0.110826011,-3.044922753,0.002327401,0.151229668
Limch1_67195,4966.59881,0.538788417,0.177384375,3.037406286,0.002386236,0.152328132
Mia2_65179,483.338697,-0.407172266,0.133982516,-3.038995529,0.002373684,0.152328132
Myadm_80572,1260.251633,0.4726875,0.155932254,3.031364515,0.002434511,0.154536772
Drap1_69214,1891.502279,0.523464235,0.173148331,3.023212721,0.002501064,0.157874405
Arid4b_32082,316.2952788,0.45642867,0.151125902,3.020188232,0.002526176,0.158110031
Crybg3_77422,137.1461473,-0.520431901,0.172362853,-3.019397112,0.002532783,0.158110031
Necap2_78941,289.982286,0.351820244,0.116905185,3.009449452,0.002617216,0.162483112
Arfgef1_57541,1890.167735,-0.419439934,0.13977117,-3.0009045,0.00269179,0.164559403
Fbxo18_72416,1186.06316,-0.275662216,0.091868581,-3.000614702,0.002694353,0.164559403
Rmnd5a_56652,799.9511271,-0.441975899,0.147165834,-3.003250734,0.002671123,0.164559403
Zdhhc21_64753,158.4821938,-0.633740894,0.211520503,-2.996120393,0.002734385,0.16610651
Cycs_80675,1687.910639,0.745598463,0.249919686,2.983352273,0.002851096,0.167158318
Gm21887_80225,1906.639386,1.393646725,0.466847945,2.985226215,0.002833687,0.167158318
Pabpn1_75499,100.648516,0.623551868,0.208915163,2.98471331,0.002838442,0.167158318
Pgd_61988,224.2948431,0.664383335,0.222469803,2.986397827,0.002822852,0.167158318
Phf8_74814,123.5528958,0.476031038,0.159443817,2.985572268,0.002830482,0.167158318
Psmd4_73216,190.1423748,0.507962457,0.170291143,2.982905908,0.002855258,0.167158318
Ttc9_60270,67.5139093,0.871824498,0.291913966,2.986580291,0.002821167,0.167158318
Il16_77991,84.58041923,-0.81929528,0.274961335,-2.979674506,0.002885548,0.168060871
Polg_72059,68.48330701,-0.585826511,0.196862853,-2.975810329,0.002922155,0.169059376
Raph1_76257,1288.831027,-0.546526849,0.183820655,-2.973152546,0.002947579,0.169059376
Stn1_72130,226.3478001,0.413795792,0.1391516,2.973704879,0.002942279,0.169059376
Taldo1_30506,828.9823569,0.365358974,0.123090558,2.968212831,0.002995368,0.170932668
Paf1_72585,196.1939363,0.496516814,0.167379035,2.966421774,0.00301287,0.171067425
Arrb1_72310,197.3426128,-0.512998926,0.173329718,-2.959670909,0.003079678,0.171488222
Cops7a_71727,264.1199291,0.414707604,0.140194824,2.958080707,0.003095611,0.171488222
Tfdp2_75238,92.40205258,-0.930681614,0.314369626,-2.960469263,0.003071708,0.171488222
Vps51_66742,172.0119718,-0.401188383,0.135627098,-2.958025255,0.003096168,0.171488222
Wnk1_72383,2003.343486,-0.492782705,0.166329809,-2.962684256,0.003049692,0.171488222
Gpx2_68653,168.7027124,0.829516841,0.280912595,2.95293574,0.003147675,0.172648435
Ngdn_54537,164.2384062,-0.428477388,0.145038376,-2.954234584,0.003134456,0.172648435
Ahctf1_74254,237.5135658,-0.348474039,0.118490477,-2.940945525,0.003272121,0.174753556
AU021092_61815,650.9022866,-0.74600059,0.253708739,-2.940381926,0.003278079,0.174753556
Ccdc93_65567,122.7936167,-0.443571259,0.150722295,-2.942970436,0.003250795,0.174753556
Ggcx_71598,1094.080429,0.322329757,0.109678853,2.938850558,0.003294319,0.174753556
Rara_56919,180.247135,0.521575012,0.176995274,2.946830166,0.003210495,0.174753556
Stim2_59511,345.6653455,-0.424655604,0.144394435,-2.940941619,0.003272162,0.174753556
