gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
Stim2_59511,345.6653455,-0.483730872,0.14428984,-3.352494345,0.000800869,0.064182756
Tlk1_79886,820.2217707,-0.55428383,0.165102033,-3.35721989,0.000787305,0.064182756
Zdhhc21_64753,158.4821938,-0.708982091,0.211431161,-3.353252602,0.000798678,0.064182756
Arhgef6_64799,348.1881403,-0.687177639,0.206558863,-3.326788456,0.00087853,0.064294645
Dlg1_74109,1322.311173,-0.450159639,0.135581824,-3.320206408,0.000899509,0.064294645
Fbxo25_66612,267.3889094,-0.467029166,0.139970546,-3.336624586,0.000848024,0.064294645
Igfbp7_80197,286.9915138,0.779639098,0.234190136,3.329085978,0.000871315,0.064294645
Mast2_66963,479.2381556,-0.66704434,0.200670116,-3.324084087,0.000887094,0.064294645
Mmgt1_54844,863.291336,-0.613188959,0.184307364,-3.3269911,0.000877892,0.064294645
Napsa_74210,411.9351725,0.65226243,0.195272929,3.340260397,0.000836999,0.064294645
Oxr1_65733,1020.933571,-0.475155708,0.142752067,-3.328538207,0.00087303,0.064294645
Pdha1_29563,4382.228881,-0.388893317,0.11693639,-3.325682589,0.000882023,0.064294645
Phkb_31559,199.7987629,-0.572853391,0.171828533,-3.333866515,0.000856477,0.064294645
Rc3h2_55641,224.3109894,-0.695926899,0.209556835,-3.320945845,0.000897129,0.064294645
Retsat_60611,258.1049768,-0.88642229,0.265720549,-3.335919238,0.000850179,0.064294645
4921524J17Rik_80144,177.7078294,-0.610719641,0.18469425,-3.30665216,0.000944181,0.066293173
Tmed3_58514,322.16561,0.446864937,0.135102724,3.307593833,0.000941012,0.066293173
Sntb2_81964,194.1304912,-0.647877604,0.196184898,-3.302382661,0.000958672,0.066720199
Tgfbr1_69298,415.0173739,-0.5366237,0.16262156,-3.299831221,0.00096743,0.066744252
Mpp5_79761,353.8308708,-0.38202572,0.115953413,-3.294648331,0.000985449,0.067401327
Epn3_69612,241.2625175,0.537232987,0.163409848,3.287641445,0.001010304,0.067930117
Psip1_30136,269.6067282,-0.565895203,0.172012441,-3.28985044,0.001002406,0.067930117
Tmem59_75665,4873.121098,-0.504372722,0.153971647,-3.275750656,0.001053816,0.070260274
Cul1_31957,1420.29259,-0.698556921,0.213484696,-3.272163918,0.001067277,0.070564783
Ap2b1_67848,574.3282283,-0.427921675,0.131327707,-3.25842647,0.001120319,0.072073805
Ndufaf1_54702,469.7543515,-0.773047922,0.237358368,-3.256880845,0.001126437,0.072073805
Rala_76479,706.7901376,-0.428872958,0.131428385,-3.263168444,0.00110174,0.072073805
Smarcc1_29414,461.2105176,-0.446329125,0.136932309,-3.259487323,0.001116138,0.072073805
Mcrip1_63863,602.8603019,0.510371281,0.157191495,3.246812301,0.001167053,0.074075207
Cwc15_63822,1195.459021,-0.351949173,0.109089939,-3.226229436,0.001254328,0.075696859
Gsap_66890,321.3398056,0.606269695,0.188004886,3.224754985,0.001260805,0.075696859
Kcmf1_76298,486.8624492,0.331139162,0.102381208,3.23437445,0.001219095,0.075696859
Pcgf5_80187,1142.51934,-0.516506117,0.159810026,-3.2320007,0.001229268,0.075696859
Rpn2_78026,1337.876634,-0.358507927,0.111006225,-3.229620021,0.001239548,0.075696859
Sel1l_32044,1501.846522,-0.348272928,0.107594565,-3.236900745,0.001208354,0.075696859
