gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
Lime1_66375,134.1112947,0.522755036,0.167554465,3.119911098,0.001809056,0.076914521
Pip4k2a_67992,623.9294671,0.577859986,0.185230154,3.119686358,0.001810437,0.076914521
Traf3ip2_62513,36.67225161,0.887858048,0.284539566,3.120332477,0.00180647,0.076914521
Ip6k1_70983,403.0337733,0.300262587,0.09632015,3.11733928,0.001824914,0.077137083
Tln1_71730,1491.69547,0.407989351,0.131191651,3.109872828,0.001871679,0.078875489
Pld3_72905,116.9030169,-0.773572273,0.249129049,-3.105106669,0.001902104,0.079677662
Usmg5_29632,3073.288498,-0.878804683,0.282948051,-3.10588704,0.001897092,0.079677662
Tecpr1_70727,197.5572731,0.51016711,0.16447504,3.101790461,0.001923541,0.080335095
Mmgt1_54844,863.291336,-0.571494481,0.184315291,-3.100635206,0.00193106,0.080409121
Mme_70214,361.1952664,-0.882241954,0.284650853,-3.099382787,0.001939243,0.080510231
Ston2_74132,123.8221225,-0.648020716,0.209291421,-3.096260289,0.001959782,0.081122238
Atp6v1b2_61059,1474.446119,-0.392639562,0.126908329,-3.093883308,0.001975552,0.081333668
Trrap_70161,139.2166521,-0.606081548,0.195905882,-3.093738396,0.001976517,0.081333668
Arhgef5_60298,64.79507102,-0.468805067,0.151653856,-3.091283537,0.001992932,0.081768669
Mia2_75688,1385.165894,-0.450246296,0.145864474,-3.086744054,0.002023618,0.082784892
Nub1_75989,1199.479984,-0.348369305,0.112984825,-3.083328286,0.002046992,0.083496985
Ablim3_81978,211.772091,-0.663119283,0.215397139,-3.078589097,0.002079833,0.083617665
Ccpg1_66632,2701.60785,-0.405133665,0.13157748,-3.079050192,0.002076617,0.083617665
Fat1_29645,1893.538724,-0.338703888,0.110009173,-3.078869501,0.002077877,0.083617665
Retreg1_70766,345.081237,-0.599883848,0.194809514,-3.079335474,0.002074629,0.083617665
Slc25a46_30683,756.972901,-0.342031505,0.111030989,-3.080504904,0.0020665,0.083617665
Topors_73469,472.368767,-0.436239658,0.141864401,-3.075046706,0.002104696,0.084374786
Asb6_72606,87.06704242,0.593156109,0.193171015,3.07062687,0.002136099,0.084749098
Hist2h2ac_80585,217.9179041,0.599443593,0.195266403,3.06987573,0.002141479,0.084749098
Rala_30355,1247.109222,-0.502281688,0.163564552,-3.070846841,0.002134526,0.084749098
Xrcc5_30134,63.35115928,-0.888413658,0.289434612,-3.069479673,0.00214432,0.084749098
Zfp3_59586,66.73936594,-0.632661298,0.205970697,-3.071608283,0.002129089,0.084749098
Ube2e1_67724,364.7134508,-0.621089144,0.202446044,-3.067924337,0.002155512,0.084951455
Eif4g2_78257,157.9947552,-0.616759152,0.201145995,-3.066226358,0.002167791,0.085195417
Recql_71042,103.6403036,-0.58732182,0.191693173,-3.063864048,0.002184982,0.085630477
Acp6_66287,377.2773859,0.485369989,0.158609017,3.060166419,0.00221214,0.086066193
Sema6b_61570,34.33018067,0.960981624,0.31391357,3.06129367,0.002203828,0.086066193
Ubxn2a_72062,704.9430044,-0.515452398,0.168457317,-3.059839773,0.002214554,0.086066193
Fchsd2_68301,1381.307774,-0.516082519,0.168794828,-3.057454583,0.002232255,0.086274793
Tec_67809,91.25211174,-0.564525145,0.184607095,-3.057981844,0.002228331,0.086274793
Art1_56953,494.8113901,1.927636904,0.631891219,3.050583464,0.002283972,0.086599054
Aspscr1_79518,46.26800001,-0.579382364,0.189687883,-3.054398394,0.002255124,0.086599054
Fam210a_59633,476.9260232,-0.432809603,0.141838481,-3.051425828,0.002277573,0.086599054
Ppp1cb_77480,1946.566266,-0.407358216,0.133353086,-3.054734064,0.002252602,0.086599054
Sertad3_58833,32.97054758,0.811373922,0.265973285,3.050584283,0.002283966,0.086599054
Tpr_64681,1208.786308,-0.906841435,0.297129745,-3.052004885,0.002273184,0.086599054
Triobp_61582,483.604938,0.520320058,0.170506693,3.05161075,0.002276171,0.086599054
Hsf4_58041,67.63991294,0.615181998,0.202122905,3.043603575,0.00233763,0.088393987
Ptp4a2_62762,1782.62212,-0.508242754,0.167036648,-3.04270206,0.002344643,0.088420234
Clec10a_77584,37.66105954,0.996507557,0.328123364,3.036990554,0.002389529,0.089629776
Tapbp_80145,953.6398358,0.590282428,0.194328902,3.037543157,0.002385152,0.089629776
Cetn3_30290,2634.649084,-0.382620146,0.126049864,-3.035466542,0.002401639,0.08984312
