gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
Acp2_79852,243.801197,-0.179889162,0.180341828,-0.997489955,0.318526747,0.583258064
Hist1h4n_67958,122.6024553,0.265574286,0.266272245,0.997378776,0.318580689,0.583258064
Htra1_30748,992.1187826,-0.133786441,0.134121535,-0.997501565,0.318521115,0.583258064
Lrrc39_55620,1051.508581,0.441965819,0.443039519,0.997576514,0.318484755,0.583258064
Xpot_74562,1945.756208,-0.177424565,0.177884687,-0.997413369,0.318563905,0.583258064
Raver1_78120,100.2771625,0.240359938,0.241043651,0.997163534,0.318685138,0.583363033
Yif1a_57095,262.4052524,0.187597298,0.188138743,0.997122099,0.318705248,0.583363033
A130010J15Rik_68124,15.61831024,-0.423786114,0.42505907,-0.997005226,0.318761973,0.583405337
Nudt9_75721,27.8620914,-0.32016582,0.321180749,-0.996840007,0.318842176,0.583490595
Rps25_74078,1666.804501,0.251637857,0.2524592,0.996746632,0.318887509,0.58351203
Zdhhc3_82239,840.3898743,-0.143949849,0.144458697,-0.996477554,0.319018168,0.583689577
Mief1_58554,52.40046881,0.209080864,0.209876375,0.996209621,0.319148306,0.583866132
Acaa1a_29428,594.2296723,-0.183052719,0.183790758,-0.99598435,0.319257749,0.583943249
Sirt3_64845,410.4353226,-0.164404284,0.165063887,-0.996003954,0.319248224,0.583943249
Fbxo44_71007,56.93613082,0.53837968,0.540813457,0.995499784,0.319493249,0.584250851
Mterf4_79182,32.08144612,0.276481866,0.277731009,0.995502328,0.319492013,0.584250851
Ccdc184_60313,20.4147122,0.432250756,0.434337828,0.995194819,0.319641521,0.584460413
Cd74_31435,6628.752085,0.251947948,0.253254945,0.994839206,0.319814475,0.584715056
Map1lc3b_67610,59.57097972,-0.264735957,0.266139895,-0.994724814,0.319870122,0.584755197
Fam126b_78873,95.38785529,-0.220184243,0.221383525,-0.994582785,0.319939223,0.584819922
Arpp19_66468,231.6038649,-0.237873959,0.239290801,-0.994078995,0.32018441,0.585206469
Eno2_29363,12.949253,0.413161642,0.41567269,0.993959072,0.320242794,0.585251545
Sh3gl2_74995,12.85883585,0.448939521,0.451816367,0.993632709,0.320401714,0.585480327
Lmna_77776,2944.676584,0.188147257,0.189388346,0.993446857,0.320492236,0.585584088
Cfb_64630,39.03243025,-0.570626427,0.574494482,-0.993267028,0.320579841,0.585620853
Fam98b_56165,77.37720237,-0.162515464,0.163612084,-0.993297443,0.320565023,0.585620853
Wasf1_56793,24.25296728,-0.370355695,0.373041932,-0.992799103,0.320807867,0.585975726
Lcmt1_68941,47.13850577,-0.282075076,0.284188843,-0.992562104,0.3209234,0.58612507
Elac2_77043,51.64057662,0.275802827,0.277965437,0.992219863,0.321090285,0.58613622
Frem1_82034,67.49372545,0.309354115,0.311744521,0.992332166,0.321035517,0.58613622
Mov10_71809,123.0098619,0.196275345,0.197813555,0.992223942,0.321088296,0.58613622
Rpl7a-ps5_82130,2374.034735,-0.185974644,0.187436026,-0.992203302,0.321098362,0.58613622
Zmat3_54022,33.63542747,-0.267262133,0.26931977,-0.992359874,0.321022006,0.58613622
Ckmt1_63689,246.4074617,0.226364942,0.228208242,0.991922726,0.321235222,0.586201085
Gm13306_31243,64.15764544,-0.246693636,0.248691896,-0.991964918,0.321214639,0.586201085
Sult1a1_61970,698.0185485,-0.242508562,0.244465854,-0.991993599,0.321200648,0.586201085
Hs2st1_29856,5678.409016,-0.172520574,0.174005151,-0.991468201,0.321457012,0.586405317
Ighv1-64_74897,16.43645851,-0.899271095,0.90695261,-0.991530412,0.32142665,0.586405317
Mapt_30629,29.9874328,0.342471486,0.34546069,0.991347195,0.321516075,0.586405317
Mtch2_80249,139.8920842,-0.283383528,0.285818864,-0.99147944,0.321451527,0.586405317
Ptbp1_73197,854.6277017,-0.158110887,0.159488066,-0.991365002,0.321507383,0.586405317
Actn4_65084,476.939592,0.139396904,0.140682229,0.990863634,0.321752172,0.586774267
Dmpk_63000,254.0162389,-0.175837106,0.177515368,-0.990545822,0.321907404,0.586955754
Katna1_66134,272.7518331,0.140054637,0.14139486,0.990521417,0.321919326,0.586955754
Mia3_65048,28.07310814,-0.365992038,0.369535602,-0.990410764,0.321973386,0.586992657
Pi15_58798,89.06553617,0.310294616,0.313416798,0.990038243,0.322155427,0.5872447
Zmynd8_77705,29.18996761,0.271145189,0.273886965,0.989989388,0.322179306,0.5872447
Morn1_70160,387.9439863,0.224998143,0.227289982,0.989916673,0.322214849,0.587247813
Abl2_63938,204.9717228,0.150207399,0.151777696,0.989653973,0.322343279,0.587251842
Lsm5_30492,135.8073922,-0.229372162,0.231780818,-0.989608045,0.322365736,0.587251842
Mettl27_71377,24.4917057,0.338622316,0.342216257,0.989498039,0.322419529,0.587251842
Pcdhb21_55751,29.85611392,-0.282262758,0.285258853,-0.989496924,0.322420074,0.587251842
Plpp5_78149,50.14538138,0.255311078,0.257990571,0.989613988,0.32236283,0.587251842
Prr12_60197,200.2160331,-0.220306529,0.222574198,-0.989811627,0.322266201,0.587251842
Ccnl2_67573,1036.920967,-0.14252853,0.144083353,-0.98920887,0.32256096,0.587367367
Hspb2_78073,202.4580889,0.223143377,0.225588835,0.989159668,0.322585028,0.587367367
Psmg3_59453,34.72137162,0.263027031,0.265885013,0.98925106,0.322540322,0.587367367
Hagh_66638,1639.367365,-0.114414192,0.115680656,-0.989052071,0.322637666,0.587401587
Adrb2_74836,770.7186705,0.229652106,0.232286924,0.988657054,0.322830961,0.587416297
Entpd4_63322,400.4947178,-0.179964978,0.182026234,-0.988676051,0.322821664,0.587416297
Pde1c_69861,183.898631,-0.327963956,0.331738955,-0.988620573,0.322848816,0.587416297
Prmt5_30086,257.5208181,-0.123381516,0.124784731,-0.988754911,0.322783069,0.587416297
Tnni3_70126,19112.22405,0.430803289,0.435663077,0.988845077,0.322738946,0.587416297
Ubxn7_59877,31.20298137,0.23211556,0.234708594,0.988952109,0.322686573,0.587416297
Ergic1_72943,174.2746107,0.189486424,0.191708068,0.98841132,0.322951246,0.58749521
Tardbp_76949,342.4461407,-0.143741618,0.145430573,-0.988386519,0.322963387,0.58749521
Tmem38b_64441,720.9581433,0.097576581,0.098729292,0.988324528,0.322993737,0.58749521
Dhx37_66946,87.61535138,0.236412626,0.239263038,0.988086698,0.32311019,0.58758387
Klre1_58825,16.29910712,-0.540182124,0.546686131,-0.98810285,0.32310228,0.58758387
Ubr3_75768,137.5755859,0.218665048,0.221406256,0.987619106,0.323339226,0.587886218
Washc1_62215,34.79552156,0.257778929,0.261013152,0.987608965,0.323344194,0.587886218
Slc50a1_70776,26.65403261,0.351372331,0.355892713,0.98729847,0.323496341,0.588039641
Zbtb48_63263,48.97225382,0.213347291,0.216085572,0.987327794,0.323481969,0.588039641
Adam15_76840,102.7049513,0.19679686,0.199407633,0.986907358,0.323688057,0.588326517
Arrdc3_74166,284.4499062,-0.221881867,0.22491397,-0.986518832,0.323878579,0.588449824
Atp6v1c2_72409,149.9907993,-0.203093802,0.205897642,-0.986382357,0.32394552,0.588449824
Ddhd1_72918,317.1952869,0.143882394,0.145864322,0.986412518,0.323930725,0.588449824
Mvd_31506,14.6915585,0.356973619,0.361914505,0.98634792,0.323962412,0.588449824
Npr3_59707,362.1662729,0.321531893,0.325933599,0.986495084,0.323890226,0.588449824
Psen2_31012,202.5390031,-0.192171092,0.19484335,-0.986285096,0.323993231,0.588449824
Rbm26_76460,208.1522758,-0.1780776,0.180524533,-0.986445429,0.323914582,0.588449824
Ldhd_71364,27.12863619,0.310479629,0.314830299,0.986180906,0.324044347,0.588481081
Gm4070_82175,104.5406728,-0.598695438,0.607304011,-0.985824936,0.324219027,0.588736706
Itgb2_30733,116.8741957,0.219075061,0.222275482,0.985601557,0.324328674,0.588874198
Cdr2l_57269,559.655895,-0.180763248,0.183456041,-0.985321858,0.324465999,0.588886506
Gucy1b1_61344,3956.135519,-0.174761873,0.177376849,-0.985257514,0.324497596,0.588886506
Mpzl1_71008,102.2786585,-0.206215826,0.209246724,-0.985515196,0.324371071,0.588886506
Trim28_30003,393.4843368,-0.16874957,0.171265222,-0.985311367,0.324471151,0.588886506
Zfp629_80417,68.68196725,-0.22019451,0.223492765,-0.98524223,0.324505102,0.588886506
Brat1_58693,52.56115459,0.313688968,0.318569852,0.984678765,0.324781887,0.589147843
Faap24_66415,18.83197438,0.318566103,0.323524881,0.984672651,0.324784891,0.589147843
Hemk1_71803,35.75020672,0.281033506,0.285361738,0.984832473,0.324706367,0.589147843
Rprd1b_63730,35.02769222,0.255408689,0.259373533,0.984713768,0.324764688,0.589147843
Myo18b_78617,1029.164254,0.551833882,0.560464536,0.984600893,0.324820151,0.589150229
Zfp827_75327,26.35320364,-0.324142024,0.329267396,-0.984434013,0.324902161,0.589237399
Lynx1_58260,154.5325912,-0.353172072,0.358794117,-0.984330721,0.324952929,0.589267896
Zfand1_80414,61.06748358,0.227118426,0.230776134,0.984150408,0.325041565,0.58936705
C2cd3_76773,63.70335378,-0.229462288,0.233225341,-0.983865162,0.325181815,0.58955976
Ccdc191_79844,52.22337313,-0.273202491,0.277733301,-0.98368647,0.325269694,0.58962254
Col6a3_78521,204.6023403,0.211197848,0.214721129,0.983591359,0.325316475,0.58962254
Rsph10b_80170,48.68205912,-0.338671199,0.34432238,-0.983587529,0.325318359,0.58962254
Elmo1_68276,70.99313393,-0.250387591,0.254786178,-0.982736166,0.325737306,0.590267843
Gm10931_54948,26.11119625,0.431672782,0.439260666,0.982725782,0.325742418,0.590267843
Cabcoco1_60830,375.8672041,-0.246556271,0.250937653,-0.982539959,0.325833907,0.590310364
Rab11fip1_71341,548.928335,-0.277886019,0.282805608,-0.982604345,0.325802205,0.590310364
Rad51_80351,11.51643851,0.455525897,0.463754744,0.982256038,0.325973727,0.590464054
Ulk3_74484,37.44138331,0.258443061,0.263118805,0.982229534,0.325986781,0.590464054
Lrch3_69061,100.3918589,0.148313573,0.151041285,0.981940617,0.326129104,0.590660204
Bin2_72999,416.4719234,0.226829752,0.231061662,0.981684932,0.326255091,0.590680466
Cd300ld4_56414,19.44494641,-1.509438166,1.53788381,-0.981503385,0.326344566,0.590680466
Cpt1a_61022,23.39146101,0.319593929,0.325608769,0.9815274,0.326332729,0.590680466
Ftsj1_70954,18.92022406,0.3092752,0.315125668,0.981434492,0.326378524,0.590680466
Iyd_69811,100.1806647,-0.319655211,0.325649124,-0.981593952,0.326299928,0.590680466
March2_70683,156.7593533,-0.191679152,0.195233273,-0.981795515,0.326200598,0.590680466
Zfp106_68345,826.2646243,-0.152051581,0.154884053,-0.981712304,0.326241602,0.590680466
Exosc4_57861,146.9030085,-0.168463079,0.17169279,-0.981189013,0.326499541,0.590837873
Hexa_68131,431.0702591,-0.18088671,0.184368495,-0.98111508,0.326535995,0.590842236
Raly_60337,34.9144129,0.254010941,0.258932704,0.980992112,0.326596631,0.590890351
Gcc2_79324,866.2776092,-0.153243862,0.156294245,-0.980483076,0.32684772,0.591282992
Acoxl_77693,254.1180687,0.219511221,0.22390049,0.98039634,0.326890516,0.591298779
Gimap8_79515,64.35382271,0.198202919,0.202207664,0.98019489,0.326989927,0.591416962
Csnk1g1_79856,71.40626872,-0.277100589,0.282864719,-0.979622308,0.327272589,0.591558327
Mthfr_66330,501.6816087,-0.152073147,0.155228787,-0.979671045,0.327248523,0.591558327
Pfdn2_73834,332.1464129,-0.200556417,0.204719347,-0.979665182,0.327251418,0.591558327
Rab3ip_79350,112.5034844,0.20435877,0.208606833,0.979636029,0.327265814,0.591558327
Rasgrp1_65875,84.43803647,-0.258261129,0.263543888,-0.979954917,0.327108373,0.591558327
Tmod2_77636,173.4878578,-0.211844739,0.216216328,-0.979781408,0.327194031,0.591558327
Arpc1b_80233,1884.582572,0.118854205,0.121341133,0.979504665,0.327330685,0.591601725
Dock7_71712,234.1219256,-0.207971487,0.212375898,-0.979261248,0.327450913,0.591746009
Exoc5_66902,297.5169434,-0.184629267,0.18856346,-0.979135971,0.3275128,0.591746009
Gm6970_54553,19.41857294,-0.468348395,0.478297046,-0.979199848,0.327481244,0.591746009
Csf1_76569,250.0349582,0.236252013,0.241342144,0.978909066,0.327624912,0.591886955
Nmnat3_54610,19.44335589,0.392548492,0.401371721,0.978017312,0.328065762,0.592621707
Lrrfip1_64683,280.7100192,0.135418706,0.138486483,0.977847823,0.328149594,0.592711453
Hsd17b14_66254,19.91601099,-0.378699957,0.387379376,-0.977594527,0.328274905,0.592876093
Tubb2a_76092,17.21610999,0.384030379,0.392913185,0.977392446,0.328374901,0.592994984
Cxxc5_55672,27.82832761,0.334012309,0.341797957,0.97722149,0.328459511,0.593024371
Prpf39_70663,287.580982,-0.189548595,0.193959126,-0.977260514,0.328440196,0.593024371
C2cd5_30999,31.93489324,-0.275573697,0.28206229,-0.976995886,0.328571189,0.593040928
Gmps_56879,138.4276185,-0.196139504,0.200730847,-0.977126867,0.328506348,0.593040928
Sirt5_63786,55.62279737,0.241863357,0.247546691,0.977041366,0.328548674,0.593040928
Ccz1_60991,810.7285441,0.109804549,0.112409004,0.97683055,0.328653049,0.593126996
Ankrd66_54179,35.96073379,-0.377475614,0.386515485,-0.976611879,0.328761336,0.593199058
Bdp1_65258,25.33446633,0.273151249,0.279675189,0.976673152,0.328730991,0.593199058
Atp6v1b1_77715,11.71757222,-0.519732314,0.532397883,-0.976210331,0.328960245,0.593434571
Igfbp2_70464,9.823668734,0.57456991,0.588559869,0.976230185,0.328950408,0.593434571
2410004B18Rik_74418,105.1768146,0.277481584,0.284297186,0.976026485,0.32905134,0.593496285
Tmem161a_67011,15.94506121,0.415076503,0.425281879,0.976003266,0.329062846,0.593496285
Lrrc46_61941,15.20457481,-0.501549542,0.514086292,-0.975613531,0.329256017,0.593756166
Med12l_76618,53.67347353,-0.361346335,0.370393372,-0.975574519,0.329275357,0.593756166
Cul1_77247,108.3458253,-0.15575401,0.159788214,-0.974752809,0.329682891,0.594042223
Ddx39b_78139,375.3288061,-0.212287425,0.217768497,-0.974830737,0.329644228,0.594042223
Deup1_66059,56.23770259,0.335881614,0.344436624,0.975162311,0.329479754,0.594042223
Ipo4_78988,279.2838549,0.163922149,0.168130708,0.974968531,0.32957587,0.594042223
Ly6c1_31621,38.69828325,0.391199941,0.401353136,0.974702588,0.329707809,0.594042223
Med15_60315,70.2684712,-0.219610557,0.225233924,-0.975033215,0.329543784,0.594042223
Pole3_75121,28.65670525,0.282139826,0.289414538,0.974864042,0.329627705,0.594042223
Xrcc6_69430,156.5380989,0.176323405,0.180872099,0.97485132,0.329634016,0.594042223
Ecm1_29959,886.1705233,0.249669202,0.256253028,0.974307324,0.329903969,0.594333952
Elmod3_65687,23.23404153,0.378246315,0.388324558,0.974046857,0.330033274,0.594443494
Prkar1b_64156,32.80789223,0.275926243,0.283266168,0.974088241,0.330012727,0.594443494
Stab1_66179,348.3365172,0.235761976,0.242078677,0.973906411,0.33010301,0.594507403
Nktr_68100,672.7663272,0.111789383,0.114861809,0.973251104,0.330428518,0.594912916
Npm3_63840,608.5279118,0.179666663,0.184605583,0.973246099,0.330431004,0.594912916
Prr5l_66774,139.8575257,-0.207724626,0.213413365,-0.973344037,0.330382343,0.594912916
Ambra1_59228,142.5062867,-0.190058266,0.195319143,-0.973065221,0.330520888,0.59501302
Ahnak2_78533,142.8464666,-0.377232896,0.3877276,-0.972932789,0.330586707,0.595069787
Akap12_65102,45.56249161,-0.267858968,0.275456301,-0.972419097,0.330842095,0.595407509
Mms19_64101,79.06832229,-0.192151379,0.197601749,-0.972417404,0.330842937,0.595407509
Unkl_65535,174.6257889,-0.139321264,0.14331524,-0.972131537,0.330985115,0.595601623
Gigyf1_60153,405.210592,-0.191758797,0.197305321,-0.971888624,0.33110596,0.595633919
Heatr1_29954,163.8722041,-0.234556868,0.241343497,-0.971879793,0.331110354,0.595633919
Spryd7_62533,392.0119497,-0.211120531,0.217242527,-0.971819533,0.331140336,0.595633919
Tnpo2_73195,227.2363849,-0.131955864,0.13576422,-0.971948755,0.331076043,0.595633919
Cfap69_76661,91.07667881,-0.245927631,0.253102999,-0.971650405,0.331224498,0.595661836
Rgs10_78183,11.2197492,-0.484650175,0.498764926,-0.971700595,0.331199521,0.595661836
Arhgef9_64794,101.1470908,-0.22778993,0.234475336,-0.971487806,0.331305423,0.595727984
Rasgrf1_77222,28.62794059,-0.372476485,0.383427728,-0.971438573,0.331329928,0.595727984
Arg1_56774,68.41720797,0.335259395,0.345274724,0.97099316,0.331551685,0.596003215
Rpl3l_31740,520.9641046,0.619645526,0.638156145,0.970993589,0.331551471,0.596003215
Atic_56306,312.7711832,-0.201558743,0.207663846,-0.970601028,0.331746994,0.596191703
Ncoa6_63882,79.48939526,0.204872483,0.211094997,0.97052268,0.331786026,0.596191703
Synj1_74314,13.64143384,-0.382143631,0.393756783,-0.97050679,0.331793942,0.596191703
Washc5_60643,148.3857892,-0.155030196,0.159725747,-0.970602415,0.331746303,0.596191703
Ogfr_58027,107.6767478,0.24418329,0.25162271,0.970434226,0.331830095,0.596194942
Anks1_58225,229.4631214,-0.161321906,0.166271157,-0.970233857,0.331929938,0.59626592
Tor1aip2_64656,221.6957647,0.222480007,0.22930952,0.970217056,0.331938311,0.59626592
Btg1_69248,127.9298811,-0.197277933,0.203357553,-0.970103794,0.331994758,0.596305601
Ddx56_69180,146.8870948,0.20492822,0.21131097,0.969794517,0.332148927,0.596459055
Tceal9_55759,6330.614789,0.131504136,0.135594009,0.969837362,0.332127566,0.596459055
Mtrf1_59731,204.6309838,-0.19719949,0.203363614,-0.969689153,0.332201459,0.596491674
Ppp1r13b_65711,198.7477909,-0.139764203,0.144172872,-0.969420953,0.332335202,0.596670091
Abcb8_75787,16.61041863,0.411854348,0.424902335,0.969291798,0.33239962,0.596724019
Lage3_56401,381.4303489,0.125123461,0.12912198,0.969033004,0.332528722,0.596832317
Xndc1_76483,17.53625034,-0.354298588,0.365604061,-0.969077277,0.332506634,0.596832317
Ctnnd1_79111,1920.187878,0.153008239,0.157973415,0.968569551,0.332760002,0.596945115
Grip1_75491,30.00178677,-0.359960181,0.371564275,-0.968769619,0.332660148,0.596945115
Lars2_67039,80.94095211,-0.241857539,0.249707735,-0.968562463,0.33276354,0.596945115
Me3_70798,837.7980382,-0.309637409,0.319673071,-0.968606482,0.332741568,0.596945115
Rdx_57619,999.4543135,-0.144758277,0.149430452,-0.968733447,0.3326782,0.596945115
Adgrf5_74673,288.3151639,-0.296231055,0.305925243,-0.968311905,0.332888621,0.597100388
Hp1bp3_64215,6058.357499,-0.154947084,0.160027764,-0.968251257,0.332918901,0.597100388
Ankrd9_58039,190.34369,0.221339214,0.228622735,0.968141746,0.332973583,0.597109774
Tex264_74886,44.11634635,-0.236666241,0.244463912,-0.968102979,0.332992942,0.597109774
Osmr_63446,419.616978,0.185859715,0.192031883,0.967858625,0.33311498,0.597266901
Dars_65774,117.6001219,-0.243124655,0.251231258,-0.967732508,0.333177979,0.597318149
Thg1l_56895,19.70760627,0.350600908,0.362334885,0.967615658,0.333236354,0.5973611
Eng_29264,214.6868012,0.278962894,0.288434147,0.967163204,0.333462453,0.59736119
Golgb1_77473,80.98438999,0.194212794,0.200812821,0.967133437,0.333477332,0.59736119
Ldha_77657,632.5836097,-0.199104315,0.205867406,-0.967148316,0.333469895,0.59736119
Myl9_29990,976.5169246,-0.24680628,0.255152623,-0.967288821,0.333399671,0.59736119
Pld2_80579,68.41377797,-0.239115627,0.247145469,-0.967509652,0.333289319,0.59736119
Ptp4a1_80508,1177.518652,-0.22747781,0.235197733,-0.967176882,0.333455617,0.59736119
Sptbn1_57353,1552.573013,0.126024743,0.130293299,0.967238868,0.333424636,0.59736119
Eif2ak2_30238,859.971392,0.125110978,0.129393515,0.966903001,0.333592526,0.597496425
Iqschfp_71914,95.09841258,0.28784296,0.297713751,0.966844692,0.333621679,0.597496425
Uxt_73666,234.6342711,-0.242259886,0.250653169,-0.966514355,0.333786867,0.597730589
C77080_60748,28.61001548,0.272390531,0.281983792,0.965979388,0.334054495,0.59784007
Cd55_70885,43.39761499,0.326399407,0.337827727,0.966171161,0.333958541,0.59784007
Ckmt2_30858,6237.515429,0.519208124,0.537471003,0.966020718,0.334033814,0.59784007
Gnpda1_69833,57.8513449,-0.200677294,0.207774591,-0.965841358,0.33412357,0.59784007
Igsf10_64238,57.01581216,-0.275328856,0.285033966,-0.965951041,0.33406868,0.59784007
Lama3_29807,322.9191067,-0.245036038,0.253633753,-0.966101849,0.333993219,0.59784007
Mapk7_64959,64.46074039,0.201190421,0.208274995,0.965984521,0.334051927,0.59784007
Psma4_66465,139.7729825,-0.247434698,0.256179481,-0.965864621,0.334111928,0.59784007
Serbp1_76592,2035.227738,-0.110539698,0.114457882,-0.965767458,0.334160555,0.597844614
Il2ra_73969,55.54287349,0.24183953,0.250462128,0.965573245,0.334257769,0.597873586
Qpct_59388,14.41478033,-0.460334235,0.476769109,-0.965528652,0.334280092,0.597873586
Zscan2_67607,45.13368611,0.281254676,0.291268716,0.965619238,0.334234745,0.597873586
Ccdc30_64191,91.45077458,-0.314925766,0.326197202,-0.965445948,0.334321497,0.597886028
Kdm4a_62396,17.2836161,0.403608819,0.418118688,0.965297248,0.33439595,0.597895962
Tpd52_80468,486.4511551,-0.199649212,0.206816644,-0.96534403,0.334372525,0.597895962
Dpt_31638,2728.403312,0.205979716,0.213429729,0.965093841,0.334497812,0.598016483
Zgpat_68687,713.3748693,-0.138924853,0.143960233,-0.965022428,0.334533578,0.598018826
Tead1_67279,49.94910227,-0.312253773,0.323606679,-0.964917579,0.334586096,0.59805111
Polr2g_55303,55.98067558,-0.284243799,0.294604379,-0.964832227,0.334628851,0.598065051
Rogdi_74964,103.860822,-0.199757406,0.207053037,-0.964764437,0.334662812,0.598065051
4930562C15Rik_69158,93.28065994,-0.32665279,0.338697869,-0.964437099,0.33482683,0.598296557
Cttnbp2_71949,80.18460853,-0.285750718,0.296384609,-0.964121311,0.334985109,0.598517764
Fam89b_65372,281.3835136,-0.130787278,0.135702694,-0.963778054,0.335157212,0.59876362
Gtf2e2_30087,235.7656125,-0.24322106,0.252394809,-0.963653182,0.335219834,0.598813858
Cdk10_67147,27.40572318,-0.244677788,0.253988423,-0.963342285,0.33537578,0.599030774
Arhgap23_68325,207.2254756,0.217311434,0.225597234,0.963271713,0.335411185,0.599032365
Ppfibp2_76273,17.87900944,-0.36259927,0.376507418,-0.963060096,0.335517366,0.599160346
Ptgs2_30232,43.36229521,0.304647934,0.316360719,0.962976485,0.335559324,0.599173624
Arhgap9_67766,64.8367348,0.233721985,0.242796337,0.962625666,0.335735413,0.599370409
Cox19_70722,37.43231895,-0.426287688,0.442841401,-0.962619319,0.335738599,0.599370409
Acad8_73094,506.5312036,-0.117357137,0.121929259,-0.962501845,0.335797577,0.599414043
Scand1_31758,34.13527113,0.256940935,0.267028706,0.96222215,0.335938025,0.599591201
Sec24b_75794,892.5544374,-0.130191924,0.135311205,-0.962166617,0.335965915,0.599591201
Dnajc9_29279,50.64391518,-0.283790835,0.295028977,-0.961908345,0.336095646,0.599631626
Ogg1_61948,36.54041621,0.265170976,0.275735937,0.9616845,0.336208111,0.599631626
Olfm2_60636,36.15162203,0.336864498,0.350261994,0.961750074,0.336175163,0.599631626
Pfkp_67232,59.67037963,-0.336074508,0.349384806,-0.961903613,0.336098024,0.599631626
Sel1l_30542,99.11518655,0.201919634,0.209888495,0.962032885,0.336033085,0.599631626
Slc19a1_74108,63.78033038,-0.179001255,0.186141625,-0.961640124,0.336230409,0.599631626
Supt7l_58905,59.86865307,-0.238031564,0.247496702,-0.961756511,0.336171928,0.599631626
Hectd2_29691,12.33704478,-0.394930593,0.410766427,-0.96144808,0.336326919,0.599700948
Ralgapa1_70204,113.8748112,-0.252167752,0.262297318,-0.961381359,0.336360454,0.599700948
Usp13_73684,80.91026273,-0.361482775,0.376013235,-0.961356519,0.336372939,0.599700948
Zfp595_65701,25.96264652,-0.364867274,0.379654196,-0.961051605,0.336526221,0.599912602
Ilvbl_77640,74.01492115,0.196570158,0.204556182,0.960959266,0.33657265,0.599933748
Appl1_61968,774.7180038,-0.116090267,0.120890489,-0.960292805,0.33690787,0.600346303
Hnrnpa0_61625,3957.512933,0.181282123,0.188771131,0.960327578,0.336890375,0.600346303
Klhl9_29154,589.4412044,-0.28158109,0.293221529,-0.960301557,0.336903467,0.600346303
Derl2_77136,124.9213474,0.244058792,0.254188616,0.960148398,0.336980533,0.60041414
Sele_29128,19.01893577,0.456537377,0.475556243,0.960007115,0.337051634,0.600479179
Atp6v1h_68591,55.33728815,-0.208652202,0.217360193,-0.959937508,0.337086668,0.600479955
Mtch1_77562,1703.344488,0.133237591,0.138853364,0.959556091,0.337278677,0.60057543
Pknox2_75865,22.81275671,0.36028172,0.375444455,0.959613905,0.337249568,0.60057543
Rabgap1l_76339,366.1436596,-0.160796753,0.167554425,-0.959668795,0.337221933,0.60057543
Spcs2_31973,65.0413787,-0.212654955,0.221605001,-0.959612619,0.337250216,0.60057543
9930021J03Rik_80838,185.3421244,-0.158427884,0.165184447,-0.959096859,0.337509952,0.600633095
Cux2_71776,39.59763507,0.32536742,0.339137433,0.959396953,0.337358809,0.600633095
Eif4e_31961,546.3794085,0.159613501,0.166436,0.959008276,0.337554576,0.600633095
Gm10273_80596,881.4558288,0.172303003,0.179676502,0.958962363,0.337577706,0.600633095
Gm15013_75482,106.4229823,0.177591005,0.185194711,0.9589421,0.337587915,0.600633095
Grik5_30057,15.02943566,0.404521429,0.421770531,0.959103111,0.337506803,0.600633095
Hnrnpk_69056,1432.727679,-0.124502309,0.129796126,-0.959214374,0.337450761,0.600633095
Mras_76174,17.17626455,0.296308224,0.308981742,0.958982957,0.337567331,0.600633095
Hmmr_30734,14.67242733,-0.553334727,0.577145032,-0.958744678,0.337687385,0.600701771
Oaz1_74204,1300.228959,-0.194105221,0.202461177,-0.958728107,0.337695735,0.600701771
Capn10_77425,435.244414,-0.224254378,0.233938337,-0.95860465,0.337757949,0.600750867
Snrpf_78879,942.0169582,-0.161294845,0.168340682,-0.95814537,0.33798946,0.601101042
Cdc45_76211,31.60692004,0.311116491,0.324941945,0.957452541,0.33833889,0.601660838
Casp12_74868,30.53937747,0.293154109,0.306248466,0.9572427,0.338444769,0.601778435
Dr1_56992,36.9550221,-0.415581809,0.434202429,-0.957115348,0.338509038,0.601778435
Rps6kc1_70948,35.25543913,0.298772409,0.312140261,0.957173574,0.338479653,0.601778435
Ttll3_63374,105.5317181,0.305532115,0.319305707,0.956863933,0.338635938,0.601942374
Akr1c14_64870,118.8822775,0.240402925,0.251393846,0.956280068,0.338930757,0.60209644
Nsf_75515,95.86434641,-0.181506269,0.18977045,-0.956451697,0.338844077,0.60209644
Pard6g_56922,222.0749406,0.179590088,0.187771289,0.956429967,0.338855051,0.60209644
Slit3_60579,24.66454174,-0.361463678,0.377980777,-0.956301749,0.338919807,0.60209644
Spag9_63972,1057.596384,-0.139362563,0.145724624,-0.956341898,0.338899529,0.60209644
Sult1d1_55051,60.57069203,-0.391682325,0.409504572,-0.956478515,0.338830534,0.60209644
Antxr2_58338,299.5969687,0.25707175,0.268998668,0.955661794,0.339243131,0.60249977
Paf1_29842,791.2158959,0.167778643,0.175569619,0.955624575,0.339261941,0.60249977
Tmed1_69607,30.29052572,-0.310268743,0.324632934,-0.955752515,0.339197284,0.60249977
Epha4_78869,132.8110717,-0.269712346,0.282392272,-0.955098183,0.339528048,0.602798749
Irf5_73270,64.42864168,0.244235241,0.255691086,0.955196542,0.339478314,0.602798749
Pafah1b1_74126,39.35540367,-0.249047767,0.260774328,-0.955031768,0.339561632,0.602798749
Tm9sf2_68990,990.3341072,-0.228883465,0.239664342,-0.955016764,0.339569219,0.602798749
