gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
9530068E07Rik_54935,1773.357182,-0.841076758,0.231397592,-3.634768847,0.00027823,0.009733702
Parp3_70007,194.5397975,0.681950849,0.187753136,3.632167556,0.000281051,0.009788678
Tmem59_75665,4873.121098,-0.558647208,0.153790149,-3.632529197,0.000280657,0.009788678
Mbnl1_30670,689.1695043,-1.092045132,0.300814124,-3.630298734,0.000283093,0.009837966
Esco1_77722,362.3526693,-1.011889343,0.278797048,-3.62948371,0.000283989,0.009847244
Fdx1_68016,1730.509252,-0.984180555,0.271252628,-3.628280262,0.000285315,0.009849667
Zfp949_73420,146.8904277,-1.389424791,0.382910313,-3.628590674,0.000284973,0.009849667
Crebrf_80154,409.9691881,-0.859779664,0.23704641,-3.627052042,0.000286676,0.009853214
Zfp81_81994,116.6565002,-0.861736849,0.237559582,-3.627455654,0.000286228,0.009853214
Pcm1_29929,807.5371946,-0.395364568,0.109030438,-3.626185259,0.000287639,0.009864697
Api5_68047,549.4590524,-0.653111269,0.180162593,-3.625121384,0.000288826,0.009883769
Serping1_60470,1658.539699,-0.752875829,0.207815381,-3.622810906,0.000291419,0.009929148
Smpdl3a_68633,1072.073415,-0.896359302,0.247389625,-3.623269574,0.000290902,0.009929148
Arl6ip1_74639,641.4491997,-0.523385858,0.144547212,-3.620864432,0.00029362,0.009951056
Casd1_68385,251.2782128,-0.67850468,0.187403267,-3.620559509,0.000293967,0.009951056
Tle3_82307,145.2918449,0.696218462,0.192282512,3.620810099,0.000293682,0.009951056
Zfp606_65486,76.45663557,-0.913693304,0.252479345,-3.61888337,0.000295877,0.009994136
Dram2_71194,54.72688161,-1.021138064,0.282311997,-3.617055159,0.000297974,0.01004332
Dnajc19_69721,1645.267103,-0.705563287,0.195140054,-3.615676401,0.000299564,0.010053689
Polr2m_78508,2020.022052,-0.410108857,0.113421101,-3.615807395,0.000299413,0.010053689
Eea1_75416,500.5077838,-0.714765298,0.197794047,-3.613684574,0.000301876,0.01010963
Atp11b_30243,226.7532919,-0.477153207,0.132078957,-3.612636082,0.0003031,0.010120131
Dars_70180,769.1344852,-0.435954196,0.120685704,-3.612310183,0.000303481,0.010120131
Chil3_66072,1969.657767,-1.614038515,0.446885226,-3.611751788,0.000304136,0.010120419
Plekhb2_80754,111.7637515,-0.688147819,0.190615162,-3.610142092,0.000306029,0.010161859
Aftph_57768,258.7661007,-0.579781126,0.160827941,-3.604977611,0.00031218,0.010344175
1110059E24Rik_76801,568.9783094,-0.844405165,0.234443613,-3.601740969,0.000316093,0.010429746
March3_58049,24.69988084,-1.374318141,0.381550461,-3.601930233,0.000315863,0.010429746
Azi2_74043,455.2015777,-0.610825967,0.169624794,-3.601041768,0.000316945,0.010435869
Slco3a1_63917,126.0971078,0.76939492,0.213737149,3.599724824,0.000318554,0.010466873
Scap_74045,383.0991526,-0.534208115,0.148460213,-3.598325137,0.000320273,0.010479415
Wt1_63516,55.6541503,-1.855622621,0.515678949,-3.598406767,0.000320173,0.010479415
Tmem41b_70868,1017.318745,-0.564105251,0.156795313,-3.597717569,0.000321022,0.010482035
Xiap_67337,608.7022466,-0.570262035,0.158544018,-3.596868817,0.000322071,0.010494419
Taf2_59526,297.2160679,-0.643852173,0.179031214,-3.596312394,0.00032276,0.010495062
Iglc2_29160,105.9242769,-1.076942183,0.299539981,-3.595320323,0.000323993,0.010513328
Rps6ka3_65617,1042.759435,-0.47058142,0.130951373,-3.593558497,0.000326192,0.010562837
Mettl1_72193,24.85023467,1.200520828,0.33437841,3.590306046,0.00033029,0.010673472
1110059G10Rik_53980,1105.320953,-0.576915247,0.160727769,-3.589393742,0.000331448,0.010680444
Aldoa_78227,1970.551784,0.557551835,0.155347462,3.589063051,0.000331869,0.010680444
Mia3_77677,166.2862748,-0.671016731,0.187223393,-3.584043214,0.000338316,0.010843411
Zbtb38_61402,222.1182564,-0.622811792,0.173753429,-3.584457554,0.000337779,0.010843411
Ppp2r5c_63803,107.4972069,0.706032872,0.197024011,3.583486451,0.000339038,0.010844384
Sik2_60048,80.62419654,-0.708456389,0.197743894,-3.582696656,0.000340065,0.010855082
Cdc34_73256,908.1766152,0.450313164,0.125854572,3.578043746,0.000346176,0.010921134
Dlg1_74109,1322.311173,-0.48474998,0.135419747,-3.579610729,0.000344106,0.010921134
Paip2_67989,1320.684495,-0.89973342,0.251477576,-3.577787862,0.000346515,0.010921134
Ptprc_67392,433.8200086,-1.09004171,0.304552153,-3.579162708,0.000344697,0.010921134
Rpl13a_82244,4236.008522,-0.799500482,0.223309702,-3.580231735,0.00034329,0.010921134
Rpl31_76027,1480.855082,-0.820382002,0.229322731,-3.577412485,0.000347012,0.010921134
Tmed2_78187,478.3265614,-0.867209163,0.242389944,-3.577743981,0.000346573,0.010921134
Trap1_64417,544.4091799,-0.540331061,0.15110791,-3.575796016,0.000349164,0.010966823
Eif3c_71497,473.6732642,0.550838534,0.154083474,3.574935848,0.000350314,0.010980936
Midn_73073,588.8372783,0.570269098,0.159717834,3.570478535,0.00035633,0.011147215
Plec_67084,810.4467135,0.560604987,0.157047757,3.569646562,0.000357463,0.011160399
Pld4_79679,64.07798579,-1.007580384,0.282574843,-3.565711554,0.00036287,0.011306693
Chpt1_78785,293.5707264,-1.080934777,0.303271586,-3.564246792,0.000364903,0.011347454
Pum2_70389,755.7317031,-0.677905921,0.190268921,-3.562883093,0.000366804,0.011384
Rangap1_62399,294.443648,0.552622294,0.155180613,3.561155506,0.000369226,0.011413972
Zbtb11_68321,214.0554366,-0.491637593,0.138042556,-3.561492978,0.000368752,0.011413972
Lypla1_32076,589.8551763,-0.637903537,0.179180784,-3.560111318,0.000370698,0.011436897
Pter_76505,201.5799743,-0.592609879,0.166495672,-3.559311012,0.000371829,0.011449265
Pcsk7_57804,149.5902614,0.602678691,0.169388129,3.557974784,0.000373725,0.011485088
